geo_accession,hsa-miR-1307-3p,hsa-miR-4783-3p,hsa-miR-8073,hsa-miR-4532,hsa-miR-6787-5p,hsa-miR-6861-5p,hsa-miR-1233-5p,hsa-miR-4675,hsa-miR-92a-2-5p,hsa-miR-6756-5p,hsa-miR-1228-5p,hsa-miR-6766-5p,hsa-miR-4758-5p,hsa-miR-6802-5p,hsa-miR-6769a-5p,hsa-miR-4419b,hsa-miR-6784-5p,hsa-miR-4428,hsa-miR-342-5p,hsa-miR-885-3p,hsa-miR-8059,hsa-miR-1238-5p,hsa-miR-3156-5p,hsa-miR-4727-3p,hsa-miR-663a,hsa-miR-320a,hsa-miR-191-5p,hsa-miR-4646-5p,hsa-miR-1246,hsa-miR-4299,hsa-miR-4515,hsa-miR-197-5p,hsa-miR-6073,hsa-miR-4730,hsa-miR-6717-5p,hsa-miR-614,hsa-miR-6816-5p,hsa-miR-6858-5p,hsa-miR-211-3p,hsa-miR-6131,hsa-miR-6887-5p,hsa-miR-3682-3p,hsa-miR-6839-5p,hsa-miR-23b-3p,hsa-miR-642b-3p,hsa-miR-320b,hsa-miR-130a-3p,hsa-miR-103a-3p,hsa-miR-107,hsa-miR-6822-5p,hsa-miR-654-5p,hsa-miR-4498,hsa-miR-4514,hsa-miR-4734,hsa-miR-4261,hsa-miR-17-3p,hsa-miR-6729-5p,hsa-miR-4317,hsa-miR-3652,hsa-miR-4732-5p,hsa-miR-146a-5p,hsa-miR-6757-5p,hsa-miR-320e,hsa-miR-4489,hsa-miR-7847-3p,hsa-miR-3934-5p,hsa-miR-4700-5p,hsa-miR-4298,hsa-miR-23a-3p,hsa-miR-8060,hsa-miR-6742-5p,hsa-miR-483-5p,hsa-miR-15b-5p,hsa-miR-3137,hsa-miR-3151-5p,hsa-miR-4538,hsa-miR-320d,hsa-miR-6748-5p,hsa-miR-3617-5p,hsa-miR-6760-5p,hsa-miR-1343-3p,hsa-miR-4652-5p,hsa-miR-3605-5p,hsa-miR-25-3p,hsa-miR-4436b-3p,hsa-miR-320c,hsa-miR-4300,hsa-miR-140-3p,hsa-miR-4259,hsa-miR-221-3p,hsa-miR-423-3p,hsa-miR-185-5p,hsa-miR-15a-5p,hsa-miR-505-5p,hsa-miR-6728-5p,hsa-miR-222-3p,hsa-miR-4690-5p,hsa-miR-22-3p,hsa-miR-1247-3p,hsa-miR-126-3p,breast cancer
1878586,4.3864,4.977567,4.93171,10.87441,7.958379,6.078338,10.41602,6.558391,10.02733,7.929924,12.16723,4.868082,8.18506,8.050712,5.987848,5.600448,12.72691,3.819018,1.95324,3.60586,6.953568,5.261087,2.453115,2.065546,10.04461,3.377584,-0.02836733,3.981382,-0.02836733,2.148127,1.486553,7.157512,-0.02836733,9.967869,3.814993,4.999425,10.49156,7.885261,5.669158,5.516545,6.034013,3.333272,2.931035,2.308538,8.449651,2.736489,0.3241139,-0.02836733,-0.02836733,3.708276,1.610982,3.96678,-0.02836733,11.75723,1.731467,-0.02836733,12.80816,0.2837935,5.229738,4.024294,-0.02836733,7.371336,-0.02836733,3.106728,6.510652,2.963591,1.296825,6.05129,2.438627,2.397271,4.545927,5.135972,1.058972,1.749885,4.431826,2.5674,-0.02836733,3.331573,-0.02836733,3.369981,5.383614,0.07407489,0.8400987,2.036066,1.982885,2.503853,1.683118,-0.02836733,2.934282,-0.02836733,0.09637341,2.768041,-0.02836733,2.335526,0.6925741,-0.02836733,5.310165,1.293826,5.555352,-0.02836733,0
1878588,5.150573,4.858679,5.485605,10.77328,8.061841,6.725722,10.55911,6.39596,9.920605,8.057443,11.89464,5.267588,8.379749,7.917032,5.937803,5.478393,12.99518,4.325074,3.941078,3.897705,8.477664,5.305756,2.515133,4.07423,9.90677,4.451984,2.75178,4.628582,4.290021,3.504168,3.013008,7.617214,1.66974,9.72737,5.676142,7.567902,10.75869,8.033895,5.600364,8.800228,6.149067,3.469013,3.645074,1.928253,8.393684,3.42066,0.7310624,0.7310624,0.7310624,4.467881,2.4492,4.415689,0.7310624,12.33274,1.030131,2.209178,13.10908,0.7310624,5.099724,4.857479,1.555577,6.393729,2.235021,3.485266,6.636611,3.914159,2.226177,6.137498,2.62723,2.315655,4.423378,5.354192,0.7310624,2.376585,4.847865,2.151673,1.700492,4.2057,1.857069,3.169624,5.763976,2.955222,1.92809,0.7310624,2.607633,2.629994,1.863459,0.7310624,3.54606,1.470679,2.179233,0.7310624,0.7310624,2.15133,1.297584,0.9287415,5.46032,2.757659,5.877715,0.7310624,0
1878589,5.102796,5.410609,4.960034,11.162,7.936327,6.850435,10.74704,7.311226,9.546017,8.225473,11.83025,5.283168,8.485036,8.022363,6.368056,5.724113,12.4237,4.454689,4.126923,3.732523,8.099453,5.319383,4.109545,3.889678,10.53223,4.472427,2.939497,4.78777,2.939497,2.939497,3.462758,6.97858,2.939497,10.15262,4.870893,7.637463,10.70901,7.971799,6.283043,5.919869,6.476202,2.939497,4.363313,2.939497,8.639295,2.939497,2.939497,2.939497,3.040545,4.568312,3.171345,4.202778,2.939497,11.95508,2.939497,2.939497,12.6197,2.939497,5.054187,4.530307,2.939497,7.464108,2.939497,2.939497,6.716016,2.939497,2.939497,6.150083,2.939497,2.939497,4.681574,5.370784,2.939497,2.939497,5.131063,2.939497,2.939497,4.11629,3.715796,4.686762,5.957349,3.644751,2.939497,2.939497,3.198461,3.47709,2.939497,2.939497,4.504123,2.939497,2.939497,2.939497,2.939497,3.571065,2.939497,2.939497,5.633149,2.939497,6.155514,3.811155,0
1878591,5.073895,5.296113,5.094707,11.50411,7.800091,6.562339,10.88979,7.110984,9.634094,8.238475,12.00065,4.994265,8.406862,8.044294,6.33457,5.733785,12.50173,3.647018,3.793895,3.759086,7.402186,5.285517,1.887802,3.390316,10.45759,4.913133,1.887802,4.217623,1.887802,2.088903,2.389212,6.858624,1.887802,10.15736,3.619514,6.563611,10.82031,8.035911,6.230841,4.822027,6.194292,1.887802,4.371625,1.887802,8.814692,4.093959,1.887802,1.887802,1.887802,3.596962,1.887802,3.964862,1.887802,12.11168,1.887802,2.630739,12.80389,1.887802,4.781192,3.694031,1.887802,7.780799,1.887802,3.37288,6.69442,2.642463,1.887802,5.929199,2.790183,3.048376,4.486704,5.056207,1.887802,1.887802,4.538062,1.887802,2.580711,3.966675,1.887802,3.528439,5.857639,2.229332,1.887802,1.887802,1.887802,3.392711,1.887802,1.887802,3.468048,1.887802,1.887802,3.774258,1.887802,2.637385,1.887802,1.887802,5.976353,1.992637,5.444348,1.887802,0
1878592,4.934214,5.025784,5.002585,11.58867,7.881722,6.94621,11.0909,7.463373,10.09177,8.212541,12.03265,5.017518,8.324285,8.109134,6.627371,6.155199,12.44556,3.946119,3.398265,3.764063,7.60866,5.508937,3.737005,3.495272,10.63552,4.024505,1.151986,4.541101,1.151986,1.947782,2.517502,6.587584,1.151986,10.22949,4.389322,6.671018,10.65566,8.229445,6.685759,4.92531,6.595317,3.028193,4.266258,1.696636,9.122827,2.923808,1.151986,1.151986,1.151986,4.286777,2.504469,4.085689,1.151986,12.29645,2.437263,1.151986,13.04853,1.872268,5.461868,3.203737,1.151986,8.071153,1.151986,3.784771,7.131217,3.072872,1.151986,6.509236,2.304577,2.953611,4.598123,4.831449,1.151986,3.206397,4.594745,1.681368,1.151986,4.124231,1.151986,3.760006,5.965633,1.151986,2.95242,1.95149,2.089303,2.011391,1.513173,1.151986,2.888624,1.151986,2.483993,2.551305,1.151986,2.636796,1.151986,1.151986,5.660866,2.598502,5.428946,1.151986,0
1878593,4.74202,5.107214,4.707847,10.73166,8.13168,6.62933,10.45043,6.94886,9.485335,8.208493,12.15068,5.145437,8.357504,8.078076,6.083722,5.60936,12.26128,3.792067,3.35112,3.490989,7.450115,4.807383,2.86994,3.239548,10.03938,3.923728,1.435845,3.769536,0.7399175,1.123884,0.7399175,7.085473,0.7399175,9.795211,3.981219,6.238547,10.61416,7.838938,5.772275,5.631177,6.399516,2.259572,2.788607,1.494657,8.493417,1.856251,0.92597,0.7399175,0.7399175,3.624171,0.7399175,3.808287,0.7399175,11.80509,0.8399175,2.451034,12.45889,0.7399175,5.488084,4.069489,0.7399175,7.432412,0.7399175,2.955662,6.519425,3.073848,0.7399175,6.128523,2.275714,1.678073,4.35762,4.89714,0.7399175,1.093331,5.052732,2.200342,0.7399175,3.842029,0.7399175,3.142315,5.52957,0.7399175,0.7399175,0.7399175,0.7399175,0.7399175,0.7399175,0.7399175,3.607038,0.7399175,0.7399175,0.7399175,2.154989,1.840868,1.282923,1.763232,5.322528,0.7399175,5.634075,0.7399175,0
1878594,4.803665,5.242011,4.926319,11.18469,8.037711,6.492736,10.79105,7.072607,9.732171,8.196745,12.00064,4.999248,8.550955,7.941989,5.972346,5.468204,12.32158,4.090557,3.851344,3.921599,7.486649,5.564256,2.778552,3.488122,10.22144,4.051868,1.611763,4.407906,1.611763,2.459221,2.594831,6.96768,1.611763,10.13354,4.568338,6.571004,10.53167,7.9949,6.090685,5.043007,6.645116,2.933851,3.539289,2.730203,8.957975,3.238159,1.611763,1.611763,1.611763,3.615744,1.611763,4.628453,1.611763,11.7539,2.013436,1.611763,12.5483,1.611763,5.532049,3.600545,2.6092,7.223222,1.611763,3.31257,6.562536,2.525628,1.611763,6.156978,2.079659,1.611763,4.807119,4.915512,1.611763,1.611763,5.016509,1.611763,1.611763,4.078979,1.611763,3.937309,5.593826,1.611763,1.611763,1.611763,1.611763,1.799505,2.428615,1.611763,3.58884,1.611763,1.611763,2.270602,1.611763,2.689682,1.611763,1.611763,5.611907,2.828426,5.939164,1.926234,0
1878596,5.21464,5.127903,5.095774,10.9307,7.963641,6.839713,10.69627,6.855038,9.458144,8.296355,11.94705,5.32289,8.553684,8.027933,5.903718,5.59572,12.3492,3.949677,4.230706,3.860377,7.982359,5.734842,1.75583,3.406373,10.14747,4.240226,1.75583,4.585663,1.75583,2.945808,2.521605,7.083973,1.75583,9.885813,4.957304,6.896186,10.64264,7.871556,5.732294,5.81118,6.321558,1.75583,3.380112,2.730977,8.738074,3.559015,1.75583,1.75583,1.75583,3.615989,1.75583,4.131881,1.75583,12.19605,2.273233,1.75583,12.73446,1.75583,5.216431,4.045493,1.75583,7.002419,1.75583,3.034095,6.804447,3.525073,1.75583,6.007399,2.296816,2.695023,4.769963,4.888198,1.75583,1.75583,4.917889,1.75583,1.75583,3.354652,1.75583,3.830135,5.401426,1.75583,1.75583,1.75583,1.75583,3.151263,1.75583,1.75583,3.430276,1.75583,1.75583,1.75583,1.75583,2.059252,1.75583,1.75583,5.592149,1.75583,6.318597,1.75583,0
1878597,4.80292,4.729464,4.88617,10.50833,8.131275,6.419944,10.44293,6.713729,9.96618,7.960695,12.06789,4.934537,8.05396,7.886076,5.834693,5.772922,12.28172,3.852036,3.412269,4.036437,7.762023,4.799869,3.558298,2.606765,10.02177,3.570634,1.679343,3.793346,3.327288,2.589463,1.679343,7.155157,1.679343,9.856167,3.938376,6.583093,10.73266,7.830803,5.795077,5.40846,6.117504,2.370458,2.61785,2.57078,8.580296,2.544949,1.679343,1.679343,1.679343,3.390848,1.679343,3.987371,1.679343,11.5842,1.679343,1.679343,12.45742,1.679343,4.774662,4.848208,1.679343,6.928332,1.679343,2.989145,6.379124,3.359826,1.679343,6.085615,2.64729,1.940971,4.563899,5.232727,1.679343,1.933422,4.721269,2.040192,1.679343,3.561315,1.679343,2.99968,5.175219,1.679343,1.796553,1.679343,1.849379,1.84716,1.679343,1.679343,3.680101,1.679343,1.679343,1.679343,1.679343,1.679343,1.679343,1.679343,5.460548,1.679343,5.417231,1.679343,0
1878598,4.572658,5.254821,4.755008,11.19301,8.040542,7.094,11.11528,7.184235,9.630078,8.512357,11.81916,4.922892,8.463192,8.245884,5.865651,5.713849,12.35911,4.339752,3.877028,4.06636,8.078849,5.363699,3.292327,3.739184,10.34348,4.125611,2.063002,3.70752,2.063002,2.063002,3.081066,6.887526,2.063002,10.38425,4.560692,7.453342,10.47972,7.923722,6.098976,4.950699,6.444901,2.063002,3.917902,2.063002,9.201355,3.486634,2.063002,2.063002,2.063002,3.64634,2.063002,3.988323,2.063002,11.84954,2.063002,2.063002,12.54551,2.063002,5.234609,3.381627,2.063002,7.604279,2.063002,3.757489,6.589092,3.182533,2.063002,6.207911,2.667551,2.063002,4.780254,5.180199,2.063002,2.063002,4.693135,2.250689,2.063002,3.294912,2.063002,3.471919,5.689552,2.063002,2.23049,2.063002,2.689307,2.541463,2.063002,2.063002,4.492839,2.063002,2.063002,3.255397,2.063002,3.090405,2.063002,3.959597,5.892313,2.063002,5.881683,2.063002,0
1878599,5.593785,4.57057,4.930328,11.91696,8.109548,6.686101,11.75503,7.846506,10.26415,8.248114,12.41492,5.148631,8.337655,8.298943,5.924031,6.233187,11.83503,4.052449,3.739268,3.808865,7.65017,5.26966,4.411717,3.524798,10.26155,4.658823,-0.291181,4.244087,3.752727,1.584205,2.770545,6.891746,-0.291181,10.54371,4.711952,6.51687,9.892103,8.072163,6.242613,5.023893,6.450437,3.676932,3.649469,3.046293,10.13191,3.825321,-0.291181,-0.291181,0.6504515,4.25052,-0.291181,3.746236,0.1819849,11.45826,1.911723,1.105652,12.37943,1.048393,4.716081,3.672497,0.4401076,8.190051,1.227409,3.776156,7.044276,3.339238,1.634584,6.360713,1.128145,3.192572,4.348261,5.649289,0.4119022,1.793195,5.029954,2.392303,1.639033,3.852617,0.1204548,3.647407,5.433464,1.390463,1.378762,2.435398,1.67762,3.601628,2.150795,-0.291181,3.603915,1.868399,1.649656,2.978777,-0.291181,2.367584,1.44683,1.440115,5.759846,2.094719,5.317974,1.111882,0
1878600,4.870481,4.66132,5.349181,10.82035,8.12972,6.687138,10.55612,6.736466,9.917899,8.151229,12.18311,5.2057,8.423198,7.954778,5.641065,5.263924,12.64416,3.695689,3.369128,3.755784,7.885108,5.103278,2.450541,3.007353,10.13101,4.214986,0.4425461,3.578245,1.41705,2.685545,2.371945,7.236606,1.900739,10.18033,4.825796,6.552174,10.48021,7.964198,5.984257,6.784644,6.007536,2.156915,3.012876,1.339574,8.874487,2.846133,0.4425461,0.4425461,0.4425461,3.990753,0.4425461,4.188112,0.4425461,11.98785,1.769249,0.4425461,12.79697,0.4425461,5.079081,4.477677,0.4425461,6.759705,1.422002,3.38519,6.55344,3.278125,1.063711,5.937076,1.737029,1.266239,4.505851,5.154084,0.4425461,1.149132,4.56098,0.4425461,1.279734,3.408067,0.4425461,3.178851,5.216565,1.102329,0.6179411,1.824557,0.4425461,2.514523,0.9247828,0.4425461,3.194168,0.4425461,0.4425461,1.51045,0.4425461,1.2973,1.243519,0.4425461,5.323622,0.6778945,5.772221,0.4425461,0
1878601,4.849643,4.925864,4.718631,10.57213,8.064731,6.422666,10.39161,6.675946,9.352008,8.057223,11.94082,4.998042,8.205667,8.071662,5.922659,5.644904,12.52696,4.216524,3.248052,4.171365,7.773249,5.234469,3.109927,2.287362,10.16086,3.487402,1.989638,3.687064,1.989638,2.285536,1.989638,7.547622,1.989638,9.862779,4.253969,6.999151,10.86857,8.001503,5.820417,5.612842,6.009113,2.604461,2.452321,1.989638,8.216573,2.395068,1.989638,1.989638,1.989638,3.098486,1.989638,4.183906,1.989638,11.81072,1.989638,1.989638,12.74329,1.989638,5.153011,4.971434,1.989638,7.043231,1.989638,2.833859,6.266817,2.814718,1.989638,6.124945,1.989638,1.989638,4.366097,5.054901,1.989638,1.989638,4.755369,1.989638,1.989638,3.243782,1.989638,3.483689,5.216143,1.989638,1.989638,1.989638,1.989638,1.989638,1.989638,1.989638,3.881223,1.989638,3.998849,1.989638,1.989638,1.989638,1.989638,1.989638,5.692763,1.989638,5.851388,1.989638,0
1878602,4.377641,4.880649,5.003765,10.55829,7.949921,6.105282,10.35316,6.637678,10.32975,7.982843,12.07074,5.048962,7.937796,8.179758,6.046291,5.927166,12.54554,4.23067,2.973494,3.637727,6.912973,5.719012,3.774981,2.263324,9.791808,3.539956,-2.401673,4.054177,2.52629,2.123877,1.137599,7.26398,-1.239591,10.18979,4.4511,4.650422,10.29043,7.811876,5.557433,5.863133,6.349123,3.024016,2.574972,3.248806,8.450756,2.621576,-2.401673,-2.401673,-2.401673,3.33162,1.648315,3.946522,0.6070866,11.41786,1.015306,-2.401673,12.46415,-1.755418,5.332586,4.655089,-0.6214715,7.14517,0.7352919,3.384041,6.607958,3.107044,1.656972,6.29786,2.530511,3.010276,5.054814,5.809003,0.8980449,1.699262,4.820922,2.14558,-1.312039,3.859282,-0.3582884,3.586795,5.032679,-0.5841711,1.470628,1.096746,1.775051,2.493611,1.926615,-2.401673,3.680795,-0.6972084,0.6328019,1.542728,-2.401673,2.250628,2.124779,-2.401673,5.498345,0.1008067,6.129716,-0.5387169,0
1878603,4.606084,4.704882,5.294373,10.66822,7.923227,6.326194,10.47797,6.635992,9.704523,7.966416,11.96823,4.889712,8.035588,8.012447,5.826993,5.582753,12.61868,4.037776,2.771907,3.59195,7.40002,5.711506,3.116625,2.521724,9.974627,3.977617,0.1567387,3.929788,0.9313259,2.122031,2.174014,7.232728,0.1567387,10.05546,4.231325,6.081851,10.594,7.872433,5.873684,5.737501,5.921183,2.667446,2.910235,1.851353,8.502721,2.799177,0.8723968,0.1567387,0.1567387,3.495946,0.8239469,3.939216,0.1567387,11.76716,1.864005,0.1567387,12.571,0.1567387,5.234187,4.396188,0.1567387,7.214578,0.1567387,3.442318,6.368617,2.911211,0.6840289,5.905758,1.993452,2.549917,4.817283,5.327021,0.1567387,1.865948,4.680305,1.148358,1.304924,3.83826,0.1567387,3.350818,4.971976,0.1567387,0.1567387,0.1567387,1.562642,2.430548,1.480245,0.1567387,3.211606,0.1567387,0.9054234,2.94956,0.1567387,1.283427,1.205036,0.1567387,5.549618,1.528973,6.131991,0.1567387,0
1878604,4.618646,4.950196,5.348786,10.66215,7.991803,6.336915,10.63133,7.070618,9.522056,8.093296,12.07139,4.911923,8.4159,8.288501,6.021951,5.496104,12.52293,4.141123,2.858161,4.222213,7.628103,5.740921,3.315009,3.006018,10.22262,3.544946,0.4969341,4.209235,0.4969341,1.803407,2.346498,7.205473,0.4969341,9.970102,4.233163,6.177173,10.54633,8.107693,6.095139,5.905086,6.297985,2.834645,3.396489,2.645655,8.436525,2.975066,1.316498,0.4969341,0.4969341,3.665463,2.154471,4.103577,0.4969341,11.79761,1.333155,0.4969341,12.59238,1.852051,5.472591,4.406226,0.7459871,7.907453,0.4969341,3.599135,6.635256,2.374249,2.316458,6.149988,2.341421,3.093661,4.933267,5.317237,0.6863484,2.449393,5.243468,1.712448,1.400379,3.484276,0.4969341,3.248603,5.2031,0.8172679,1.735467,1.141966,1.028118,2.631962,1.413541,0.4969341,3.372895,0.4969341,1.693701,2.979093,0.4969341,2.593868,2.405676,1.10999,5.627265,2.305299,6.034049,0.4969341,0
1878605,4.683357,4.64818,4.920613,10.62675,8.020662,6.619228,10.34788,6.659489,9.466913,7.944455,11.8955,4.953733,8.120172,8.017227,5.315084,5.312573,12.82763,2.497842,3.77155,3.318007,7.626437,4.668177,2.867299,2.205802,9.721846,4.605772,2.205802,3.336149,3.158678,2.205802,2.912209,7.525225,2.205802,9.339674,5.40319,7.634579,10.82606,8.036369,5.364478,6.020772,5.999905,2.205802,2.205802,2.917361,8.008601,3.171842,2.587113,2.205802,2.205802,2.945444,2.205802,3.683361,2.205802,12.08241,2.205802,2.205802,12.82076,2.205802,5.422365,4.561129,2.205802,6.371245,2.205802,2.205802,6.248134,2.689939,2.205802,6.071839,2.205802,2.205802,4.45316,4.872127,2.205802,2.205802,4.596564,2.569401,2.205802,3.582863,2.205802,3.579605,5.135698,2.205802,2.205802,2.205802,2.205802,3.246923,2.500562,2.205802,3.782017,2.205802,2.205802,2.205802,2.205802,2.205802,2.205802,2.205802,4.994038,2.805938,5.765259,2.205802,0
1878606,5.22106,4.817656,5.411677,10.39298,8.286324,6.134317,10.59094,6.713098,9.797147,7.889962,12.01471,5.160125,8.102181,7.755025,5.487785,5.206273,12.34906,3.694527,3.241313,4.453874,7.770558,5.145156,2.818212,2.391712,9.978622,3.178621,0.887675,3.207728,1.805906,1.235737,0.887675,7.634943,1.851208,9.525623,4.320282,6.782043,10.77995,7.946442,5.109261,6.158421,6.015195,3.273372,2.837069,2.003039,8.25923,2.824925,0.887675,0.887675,0.887675,3.522973,0.887675,4.660219,0.887675,11.72695,0.887675,0.887675,12.63453,0.887675,5.057548,4.9409,0.887675,6.528938,0.887675,2.694021,6.363343,2.966961,1.247549,6.035898,1.954039,2.307746,4.454877,5.143145,0.887675,0.887675,4.728546,1.800409,0.887675,3.748254,0.887675,2.991183,5.198475,0.887675,1.089549,0.887675,1.031733,1.985014,1.881806,0.887675,3.48133,0.887675,0.887675,0.887675,0.887675,1.533715,1.329361,0.887675,5.924144,0.887675,5.771903,0.887675,0
1878607,4.624256,4.558894,5.395483,10.49905,8.061688,6.337019,10.38446,6.590506,10.15476,7.829723,12.03264,5.095341,8.050992,7.75546,5.788895,5.363113,12.62329,4.113993,3.499078,3.92655,7.943858,5.122989,3.173426,3.253617,9.830616,3.845542,1.928553,3.959885,4.02868,2.17708,3.010559,7.359885,2.228769,9.686364,4.571928,6.693074,10.61449,7.724665,5.377316,6.835518,5.853926,2.934244,2.482844,2.181761,8.469475,3.022737,0.3917341,1.501134,2.079524,3.927126,1.472463,4.034951,0.3917341,11.71471,0.5342277,2.268472,12.54414,0.3917341,4.601484,5.05268,0.3917341,6.42743,0.6702586,2.983389,6.284891,3.260752,1.755832,5.936914,1.680422,1.361399,4.564311,5.259092,0.3917341,0.8107401,4.776049,1.445951,1.503453,3.443064,0.3917341,2.461845,5.072119,1.217338,1.009405,0.3917341,1.497062,2.860498,0.7013055,0.3917341,3.542797,0.3917341,0.995186,2.074004,0.3917341,2.08298,0.3917341,0.3917341,5.34303,1.337851,5.676434,0.3917341,0
1878608,4.964826,4.833092,5.540783,10.60543,8.107145,6.582377,10.53593,6.742828,10.05935,8.197886,12.10727,5.248119,8.24261,8.030187,5.998878,5.811492,12.46561,4.184033,2.949735,4.231873,7.574548,5.292119,3.244132,2.629444,10.26904,3.574995,0.3560114,4.317326,1.390976,2.508947,1.920339,7.465614,1.544166,10.07655,4.384071,6.115084,10.64545,8.190339,5.837782,6.441391,6.191088,2.600398,2.871318,2.867181,8.414955,2.771566,0.3560114,0.3560114,0.3560114,3.685805,1.896072,4.5585,0.3560114,11.85363,2.076171,0.3560114,12.73975,0.3560114,5.269228,4.860056,0.3560114,7.214328,0.3560114,3.325336,6.710826,3.30778,1.178071,6.271319,2.094682,3.216916,4.763016,5.36495,0.3560114,1.678124,4.863248,1.793371,0.6846706,3.736494,0.3560114,3.50268,5.164896,0.3560114,1.7292,0.3560114,1.816545,2.509549,0.7677662,0.3560114,3.727724,0.8941512,1.363825,1.416536,0.3560114,2.027963,1.796139,0.3560114,5.688818,1.508052,5.784723,0.3560114,0
1878609,4.944157,5.155109,5.085279,11.23646,7.776439,7.189408,10.83716,7.532938,9.500235,8.370605,11.85157,5.248164,8.407353,8.506531,6.2886,5.421153,12.64592,3.843932,5.217123,4.848939,8.442247,5.580625,4.220102,4.860779,10.45159,4.723083,2.523047,4.533133,2.523047,2.523047,2.523047,7.169991,2.523047,9.973063,4.883322,8.36493,10.74281,8.010285,6.411587,5.689017,6.62799,2.523047,4.660038,2.523047,8.589514,2.926279,2.523047,2.523047,2.523047,3.618288,2.523047,6.658337,2.523047,11.98649,2.523047,2.79621,12.55996,2.523047,5.895399,4.437734,2.523047,7.906358,2.523047,3.580603,7.175976,3.88584,2.523047,6.326489,3.453453,2.523047,4.631432,5.826659,2.523047,2.523047,4.837623,2.523047,2.523047,4.658082,2.796166,4.142758,5.943332,2.928195,3.334359,2.523047,2.523047,2.523047,3.799042,2.523047,4.266088,2.523047,2.523047,2.523047,2.523047,3.088483,2.523047,2.523047,5.960198,4.421055,5.839216,2.523047,0
1878610,5.535967,4.93463,4.94421,11.0133,7.982126,6.83298,10.72364,6.980161,9.573942,8.328398,11.91734,4.820158,8.443869,8.066856,6.023262,5.648296,12.80649,4.394879,4.718905,4.703135,8.418036,5.570467,4.161464,3.536437,10.30289,4.102633,2.33077,3.858507,2.700373,2.784485,2.826783,7.127226,2.263279,10.18319,5.139542,7.810083,10.77336,7.88744,6.088713,6.251396,6.211533,3.928865,4.32414,2.819616,8.743231,3.706304,2.174458,2.628348,2.349204,4.211042,2.606535,4.358987,0.04161794,11.80596,3.148758,2.0583,12.55052,0.04161794,5.126807,3.67183,0.04161794,6.992035,1.581366,3.557332,6.459789,3.51065,1.740839,6.045284,3.003459,1.96766,4.727506,5.242638,2.77379,1.712095,4.568895,3.048223,1.356191,4.042618,1.261092,3.167295,5.461259,1.763309,2.612509,1.3508,0.04161794,3.114575,3.021312,0.5608657,3.949476,2.621989,2.699076,2.576288,0.04161794,1.521886,1.5287,1.986059,5.839394,2.254917,5.9723,0.04161794,0
1878611,4.441827,4.583619,5.298473,10.95021,7.933406,6.490081,10.89952,6.867266,9.905621,7.951653,12.11275,5.212001,8.13738,7.917543,5.840526,5.965026,12.43226,3.938907,3.587318,3.637133,7.715332,5.070599,3.849031,3.242114,9.856715,4.373839,1.277206,3.934897,3.860502,2.328926,2.491753,6.866166,1.303991,10.31658,4.79355,6.612164,10.56311,7.567991,5.630321,5.808136,6.054974,2.927443,3.091331,2.37965,9.043431,3.371675,1.262249,0.6209508,1.983174,4.361726,2.938995,4.173931,0.6209508,11.71705,2.032157,1.89052,12.5421,0.6209508,4.923069,4.557388,1.275975,6.854227,0.6209508,3.394421,6.523841,3.237975,0.9659075,6.273556,2.797164,2.468393,4.866143,5.247537,0.6209508,2.539261,4.740532,1.898692,2.826121,3.847641,1.31113,3.296403,5.155154,1.906325,2.446616,1.187485,2.251627,2.835729,1.52356,0.6209508,3.853142,1.850667,2.398514,1.324089,5.3168,1.96977,1.027516,0.8543459,5.332344,2.251165,5.353273,0.8321916,0
1878612,4.935281,4.889102,5.508503,10.51017,8.218882,6.47938,10.85146,6.628769,9.921332,8.135884,12.08807,5.329958,8.33835,8.024226,5.811253,5.39811,12.36897,4.189718,3.690439,4.281933,8.111748,5.140422,2.713711,2.909715,10.05247,4.211812,1.366251,3.900438,2.86236,2.38309,2.674478,7.423585,2.363122,9.981817,4.975515,6.993963,10.56988,8.286707,5.597893,6.735373,6.213728,3.098317,3.214099,2.745558,8.47056,3.460201,0.1463703,0.1463703,0.5106533,3.821056,1.89632,4.699311,0.8981113,11.92508,2.337661,1.564922,12.807,0.1463703,5.199483,4.892996,0.9541906,6.705109,0.1463703,3.406794,6.632166,3.180513,0.8180379,6.12122,2.377584,2.448162,4.725482,5.352158,0.1463703,1.529646,4.881553,2.156119,1.325869,3.701929,1.368241,3.2226,5.291533,1.082074,1.201687,0.7579602,2.152433,3.249822,1.882299,0.1463703,3.523131,0.7119019,1.87944,1.509911,0.1463703,1.750046,1.501364,0.1463703,5.858217,1.633448,5.705495,0.2844453,0
